All,appliances,All 4000
104.02,104.02,76.3449541284
240.871,240.871,176.7860550459
1965.0346666667,220.868,1442.2272782875
275.874,275.874,202.4763302752
194.204,194.204,142.5350458716
227.538,227.538,167.0003669725
81.272,81.272,59.6491743119
50.871,50.871,37.3365137615
186.989,186.989,137.2396330275
411.989,411.989,302.3772477064
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
190.316,190.316,139.6814678899
1977.8156666667,233.649,1451.6078287462
1904.4856666667,160.319,1397.78764526
1910.2032176655,190.319,1401.9840129655
768.4823333333,419.649,564.0237308869
284.316,284.316,208.672293578
414.989,414.989,304.5790825688
360.319,360.319,264.4543119266
253.649,253.649,186.1644036697
141.16,141.16,103.6036697248
261.579,261.579,191.984587156
558.246,558.246,409.7218348624
198.246,198.246,145.5016513761
213.246,213.246,156.5108256881
179.912,179.912,132.0455045872
247.826,247.826,181.8906422018
289.889,289.889,212.7625688073
299.519,299.519,219.8304587156
447.309,447.309,328.3001834862
1034.717600573,302.899,759.4257618884
1990.3986666667,246.232,1460.843058104
1896.2036666667,152.037,1391.7091131499
2022.6026666667,278.436,1484.4790214067
1995.4636666667,251.297,1464.5604892966
85.37,85.37,62.6568807339
262.4020102642,225.37,192.5886313866
79.105,79.105,58.0587155963
313.7,313.7,230.2385321101
528.588,528.588,387.9544954128
482.703,482.703,354.2774311927
297.703,297.703,218.4976146789
187.703,187.703,137.7636697248
316.3755082393,254.373,232.2022078821
179.319,179.319,131.6102752294
310.989,310.989,228.2488073395
250.986,250.986,184.2099082569
139.319,139.319,102.2524770642
1893.6626666667,149.496,1389.8441590214
29.319,29.319,21.5185321101
29.319,29.319,21.5185321101
963.7332453136,146.989,707.3271525237
2809.5599119803,248.649,2062.0623207195
2044.4826666667,300.316,1500.5377370031
1764.4856666667,20.319,1295.035351682
1764.4856666667,20.319,1295.035351682
2501.1456666667,756.979,1835.7032415902
4112.7826666667,2368.616,3018.5560856269
4696.1556666667,2951.989,3446.7197553517
4471.1556666667,2726.989,3281.5821406728
3128.338,3128.338,2296.0278899083
4184.366,4184.366,3071.0943119266
1502.693,1502.693,1102.8939449541
254.687,254.687,186.9262385321
280.316,280.316,205.7365137615
1044.063,1044.063,766.2847706422
902.841,902.841,662.6355963303
253.799,253.799,186.2744954128
506.599,506.599,371.8157798165
612.459,612.459,449.5111926606
521.179,521.179,382.5166972477
311.186,311.186,228.3933944954
201.186,201.186,147.6594495413
322.849,322.849,236.9533944954
385.499,385.499,282.9350458716
327.703,327.703,240.5159633028
209.192,209.192,153.535412844
1843.3586666667,99.192,1352.9237920489
117.526,117.526,86.2576146789
2211.4036132163,363.21,1623.0485234615
3130.3573006539,231.056,2297.509945434
1978.658891945,200.515,1452.2267096844
2080.3456666667,336.179,1526.859204893
2138.4186666667,394.252,1569.4815902141
1961.7556666667,217.589,1439.8206727829
2028.4256666667,284.259,1488.7527828746
2373.4535510017,573.619,1741.9842576159
2208.5756666667,464.409,1620.9729663609
2087.8186666667,343.652,1532.3439755352
2145.4463184599,370.322,1574.6394997871
2175.0269509002,396.171,1596.3500557066
2110.4236666667,366.257,1548.9348012233
421.009,421.009,308.9974311927
258.056,258.056,189.3988990826
503.6090801779,477.742,369.6213432498
428.989,428.989,314.8543119266
263.562,263.562,193.44
283.671,283.671,208.1988990826
299.244,299.244,219.6286238532
368.661,368.661,270.5768807339
137.346,137.346,100.8044036697
2007.8256666667,263.659,1473.6335168196
70.319,70.319,51.6102752294
53.652,53.652,39.3776146789
241.986,241.986,177.6044036697
280.322,280.322,205.7409174312
163.652,163.652,120.111559633
270.872,270.872,198.8051376147
181.968,181.968,133.5544954128
1874.4676666667,130.301,1375.7560856269
1874.4676666667,130.301,1375.7560856269
1477.1736623786,240.301,1084.1641558742
605.8043333333,256.971,444.6270336391
104.751,104.751,76.8814678899
71.986,71.986,52.8337614679
208.652,208.652,153.1390825688
230.322,230.322,169.0436697248
196.986,196.986,144.5768807339
20.319,20.319,14.9130275229
180.322,180.322,132.3464220183
116.985,116.985,85.8605504587
86.986,86.986,63.8429357798
193.652,193.652,142.1299082569
348.649,348.649,255.8891743119
201.986,201.986,148.2466055046
150.319,150.319,110.3258715596
216.989,216.989,159.2579816514
483.649,483.649,354.9717431193
219.184,219.184,160.8689908257
151.919,151.919,111.5001834862
291.919,291.919,214.2524770642
416.919,416.919,305.9955963303
175.319,175.319,128.6744954128
60.4207788674,20.319,44.3455257743
98.832,98.832,72.5372477064
213.656,213.656,156.8117431193
130.319,130.319,95.6469724771
56.986,56.986,41.824587156
234.7461713275,190.316,172.2907679468
156.982,156.982,115.216146789
1797.8186666667,53.652,1319.4999388379
83.652,83.652,61.3959633028
246.989,246.989,181.2763302752
293.649,293.649,215.5222018349
220.316,220.316,161.6998165138
183.649,183.649,134.7882568807
338.649,338.649,248.5497247706
320.319,320.319,235.0965137615
253.656,253.656,186.1695412844
314.4825251013,216.986,230.8128624597
1954.4856666667,210.319,1434.4848929664
1827.8186666667,83.652,1341.5182874618
275.72,275.72,202.3633027523
321.108,321.108,235.6755963303
113.702,113.702,83.4510091743
261.5325829793,247.032,191.9505196178
187.035,187.035,137.2733944954
525.469,525.469,385.6653211009
335.369,335.369,246.1423853211
165.369,165.369,121.3717431193
191.879,191.879,140.8286238532
1564.336,1564.336,1148.1365137615
984.306,984.306,722.4264220183
524.299,524.299,384.8066055046
575.969,575.969,422.7295412844
500.969,500.969,367.6836697248
1907.039,1907.039,1399.6616513762
1129.801,1129.801,829.2117431193
2035.6046666667,291.438,1494.0217737003
366.269,366.269,268.8212844037
326.409,326.409,239.5662385321
159.822,159.822,117.3005504587
31.87,31.87,23.3908256881
157.707,157.707,115.7482568807
361.455,361.455,265.2880733945
449.792,449.792,330.1225688073
196.289,196.289,144.0653211009
319.729,319.729,234.6634862385
698.789,698.789,512.8726605505
385.979,385.979,283.2873394495
2193.2386666667,449.072,1609.7164525994
407.0074982567,386.656,298.7210996379
1828.666,1828.666,1342.1401834862
1327.496258293,682.309,974.3091803986
2926.7329249597,537.379,2148.0608623558
3447.0682151242,1658.359,2529.958323027
3380.7482151242,1592.039,2481.2830936692
2302.8386666667,558.672,1690.1568195719
3251.9926666667,1507.826,2386.7836085627
3784.8986666667,2040.732,2777.9072782875
2473.117037276,649.536,1815.1317704778
2166.9849888962,378.046,1590.4476982724
301.199,301.199,221.0634862385
1137.866,1137.866,835.1310091743
2041.286,2041.286,1498.191559633
673.5418947959,654.582,494.3426750796
529.399,529.399,388.5497247706
384.199,384.199,281.9809174312
283.649,283.649,208.1827522936
146.986,146.986,107.8796330275
230.322,230.322,169.0436697248
283.652,283.652,208.1849541284
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
130.319,130.319,95.6469724771
1956.1526666667,211.986,1435.7083792049
1919.4856666667,175.319,1408.7968195719
1564.5533586525,190.316,1148.2960430477
595.8223333333,246.989,437.300795107
220.319,220.319,161.7020183486
130.319,130.319,95.6469724771
56.986,56.986,41.824587156
103.652,103.652,76.0748623853
258.652,258.652,189.8363302752
173.649,173.649,127.4488073395
206.989,206.989,151.9185321101
333.649,333.649,244.88
286.982,286.982,210.6289908257
360.319,360.319,264.4543119266
418.649,418.649,307.2653211009
315.319,315.319,231.4267889908
86.986,86.986,63.8429357798
86.986,86.986,63.8429357798
372.579,372.579,273.4524770642
249.249,249.249,182.9350458716
337.4955863512,255.912,247.7031826431
351.629,351.629,258.0763302752
514.38641671,345.709,377.5313150165
3894.3624838185,198.61,2858.2476945457
1814.6856666667,70.519,1331.8793883792
1837.9029899325,93.652,1348.9196256386
1988.4156666667,244.249,1459.3876452599
2340.8755612703,520.912,1718.073806437
2194.9556666667,450.789,1610.9766360856
2070.6256666667,326.459,1519.7252599388
1995.7876666667,251.621,1464.7982874618
1991.7076666667,247.541,1461.8037920489
2156.3022131175,367.534,1582.6071288936
464.211,464.211,340.7053211009
312.173,312.173,229.1177981651
266.8910124358,186.989,195.8833118795
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
660.319,660.319,484.6377981651
3426.1556666667,1681.989,2514.6096636086
645.319,645.319,473.6286238532
45.869,45.869,33.6653211009
210.319,210.319,154.3625688073
938.653,938.653,688.9196330275
1875.349,1875.349,1376.4029357798
221.985,221.985,162.9247706422
133.652,133.652,98.0932110092
226.989,226.989,166.5974311927
170.319,170.319,125.0047706422
316.989,316.989,232.6524770642
2122.8156666667,378.649,1558.0298470948
430.319,430.319,315.8304587156
106.986,106.986,78.5218348624
53.652,53.652,39.3776146789
53.652,53.652,39.3776146789
213.656,213.656,156.8117431193
235.319,235.319,172.7111926606
319.006,319.006,234.1328440367
450.1087282726,343.652,330.3550299249
2014.4856666667,270.319,1478.5215902141
1997.8156666667,253.649,1466.2867278288
208.652,208.652,153.1390825688
229.9984200804,220.322,168.8061798755
313.656,313.656,230.2062385321
163.652,163.652,120.111559633
170.6879112979,53.652,125.2755312278
1498.599,1498.599,1099.8891743119
2207.823,2207.823,1620.4205504587
2236.649,2236.649,1641.5772477064
841.472,841.472,617.5941284404
2108.0589107396,198.138,1547.1992005428
1930.6346666667,186.468,1416.9795718655
394.5586806818,306.219,289.584352794
187.4930559364,138.653,137.6095823386
124.006,124.006,91.0135779817
280.9580568593,248.656,206.2077481536
2057.6436666667,313.477,1510.1971865444
2048.5586666667,304.392,1503.5292966361
214.4656416217,160.062,157.4059755022
219.2953247289,189.782,160.9506970487
347.502,347.502,255.0473394495
310.835,310.835,228.1357798165
340.832,340.832,250.1519266055
481.752,481.752,353.5794495413
273.579,273.579,200.7919266055
138.659,138.659,101.7680733945
107.116,107.116,78.6172477064
234.792,234.792,172.3244036697
367.19,367.19,269.4972477064
211.989,211.989,155.5882568807
138.653,138.653,101.7636697248
1864.4856666667,120.319,1368.4298470948
153.649,153.649,112.7699082569
86.986,86.986,63.8429357798
230.322,230.322,169.0436697248
178.652,178.652,131.120733945
1861.1516666667,116.985,1365.9828746177
1957.8226666667,213.656,1436.9340672783
1012.0768003265,71.986,742.8086607901
610.8193333333,261.986,448.3077675841
550.8193333333,201.986,404.2710703364
150.319,150.319,110.3258715596
356.203,356.203,261.4333944954
56.986,56.986,41.824587156
123.649,123.649,90.751559633
208.652,208.652,153.1390825688
116.985,116.985,85.8605504587
210.319,210.319,154.3625688073
20.319,20.319,14.9130275229
263.656,263.656,193.5089908257
248.649,248.649,182.4946788991
190.316,190.316,139.6814678899
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
180.322,180.322,132.3464220183
159.683,159.683,117.1985321101
166.351,166.351,122.0924770642
1511.5610509104,248.656,1109.4026061728
1992.8156666667,248.649,1462.6170030581
1930.5486666667,186.382,1416.9164525994
1931.2626666667,187.096,1417.4404892966
2092.7456666667,348.579,1535.9601223242
1899.4116666667,155.245,1394.0636085627
1902.7456666667,158.579,1396.5105810398
244.715,244.715,179.6073394495
123.649,123.649,90.751559633
77.4213071913,71.986,56.8229777551
144.9843612585,86.986,106.4105403732
53.652,53.652,39.3776146789
373.9757277876,366.989,274.4775983762
375.319,375.319,275.4634862385
1463.129697471,378.649,1073.8566586943
1894.4856666667,150.319,1390.4481957187
1961.1556666667,216.989,1439.3803058104
1974.4856666667,230.319,1449.1637920489
1884.4856666667,140.319,1383.1087461774
2202.9541222891,423.649,1616.8470622305
1956.1556666667,211.989,1435.7105810398
66.113,66.113,48.5233027523
53.652,53.652,39.3776146789
20.319,20.319,14.9130275229
71.986,71.986,52.8337614679
175.319,175.319,128.6744954128
248.656,248.656,182.4998165138
419.8744058171,328.671,308.1647015171
1924.4886666667,180.322,1412.4687461774
1832.2397816088,53.652,1344.7631424652
93.652,93.652,68.735412844
248.649,248.649,182.4946788991
156.982,156.982,115.216146789
53.652,53.652,39.3776146789
319.4000199359,280.319,234.4220329805
125.739,125.739,92.2855045872
50.679,50.679,37.1955963303
241.986,241.986,177.6044036697
298.045,298.045,218.7486238532
296.989,296.989,217.9735779817
267.742,267.742,196.5078899083
292.562,292.562,214.7244036697
2134.7688191591,388.119,1566.8028030526
455.4636534774,436.969,334.2852502586
395.229,395.229,290.0763302752
294.4618582149,235.226,216.1187950201
174.162,174.162,127.8253211009
180.72,180.72,132.6385321101
480.609,480.609,352.7405504587
2109.5956666667,365.429,1548.3270948012
296.893,296.893,217.9031192661
252.4194610564,209.106,185.2619897662
282.37,282.37,207.2440366972
2788.379,2788.379,2046.5166972477
2891.916,2891.916,2122.5071559633
3057.629,3057.629,2244.1313761468
2750.316,2750.316,2018.5805504587
4465.0166666667,2720.85,3277.0764525994
880.7094129222,853.649,646.3922296676
89.986,89.986,66.0447706422
276.3836032649,115.851,202.8503510201
2842.6765879178,456.387,2086.3681379213
2012.962152508,250.319,1477.4034146848
1874.4856666667,130.319,1375.7692966361
1904.4856666667,160.319,1397.78764526
1797.8186666667,53.652,1319.4999388379
53.652,53.652,39.3776146789
20.319,20.319,14.9130275229
285.319,285.319,209.408440367
300.316,300.316,220.415412844
313.406,313.406,230.0227522936
386.236,386.236,283.4759633028
270.253,270.253,198.3508256881
306.919,306.919,225.2616513761
313.589,313.589,230.1570642202
1888.8836666667,144.717,1386.3366360856
1891.1556666667,146.989,1388.0041590214
1186.8660395054,198.649,871.0943409214
884.1523333333,535.319,648.9191437309
780.8223333333,431.989,573.0806116208
336.989,336.989,247.3313761468
336.989,336.989,247.3313761468
206.982,206.982,151.9133944954
175.319,175.319,128.6744954128
138.653,138.653,101.7636697248
183.649,183.649,134.7882568807
256.989,256.989,188.6157798165
108.652,108.652,79.744587156
156.982,156.982,115.216146789
120.319,120.319,88.3075229358
24.1694,24.1694,17.7390091743
75.8541201397,56.986,55.6727487264
193.649,193.649,142.127706422
431.986,431.986,317.0539449541
175.319,175.319,128.6744954128
138.653,138.653,101.7636697248
20.319,20.319,14.9130275229
1226.033477279,130.319,899.8410842414
1881.7253569595,123.653,1381.082830796
1952.8186666667,208.652,1433.2614067278
2027.8186666667,283.652,1488.3072782875
3026.1899935867,216.982,2221.056876027
1953.6136666667,209.447,1433.8448929664
1806.8186666667,62.652,1326.1054434251
1788.6896666667,44.523,1312.7997553517
1857.9176666667,113.751,1363.6092966361
2029.5846666667,285.418,1489.6034250765
2220.0856666667,475.919,1629.4206727829
314.256,314.256,230.6466055046
360.959,360.959,264.9240366972
356.254819975,293.72,261.4714275046
96.369,96.369,70.7295412844
267.652,267.652,196.4418348624
280.322,280.322,205.7409174312
163.652,163.652,120.111559633
1842.1504939265,20.319,1352.0370597625
1815.6257453243,20.319,1332.5693543665
210.319,210.319,154.3625688073
275.746423386,250.319,202.3826960631
315.316,315.316,231.424587156
181.989,181.989,133.5699082569
103.9319112956,20.319,76.2803018684
86.986,86.986,63.8429357798
1764.4856666667,20.319,1295.035351682
839.5963248413,756.979,616.217486122
1631.949,1631.949,1197.760733945
425.319,425.319,312.160733945
400.319,400.319,293.8121100917
541.38,541.38,397.3431192661
3649.4156666667,1905.249,2678.4702140673
1285.286,1285.286,943.3291743119
377.2504014799,356.919,276.8810286091
430.249,430.249,315.7790825688
421.919,421.919,309.6653211009
337.919,337.919,248.0139449541
478.762,478.762,351.3849541284
560.779,560.779,411.5809174312
467.179,467.179,342.8836697248
269.036,269.036,197.4576146789
1937.8226666667,193.656,1422.2551681957
303.2969071544,288.388,222.6032346087
303.733,303.733,222.9233027523
461.486,461.486,338.7053211009
408.496,408.496,299.8135779817
545.3222423257,493.926,400.2365081289
384.973,384.973,282.5489908257
2174.2624192368,403.809,1595.78893155
2225.5494192368,455.096,1633.4307664124
369.266,369.266,271.0209174312
542.246,542.246,397.9787155963
500.186,500.186,367.1089908257
352.7810336545,257.636,258.9218595629
267.3048473257,248.816,196.1870439087
335.0815999911,306.969,245.9314495347
181.319,181.319,133.0781651376
241.986,241.986,177.6044036697
85.6993811831,71.986,62.8986283913
1957.8226666667,213.656,1436.9340672783
1874.4856666667,130.319,1375.7692966361
126.985,126.985,93.2
352.2913141,308.792,258.562432367
243.468,243.468,178.6921100917
70.702,70.702,51.8913761468
53.652,53.652,39.3776146789
261.2733740317,213.656,191.7602745186
365.319,365.319,268.1240366972
156.982,156.982,115.216146789
180.322,180.322,132.3464220183
285.319,285.319,209.408440367
211.986,211.986,155.5860550459
20.319,20.319,14.9130275229
1831.1526666667,86.986,1343.9652599388
1864.4856666667,120.319,1368.4298470948
1639.7093169538,53.652,1203.4563794156
854.1553333333,505.322,626.9029969419
730.8223333333,381.989,536.3833639144
100.319,100.319,73.6286238532
