Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
1279.26,1286.23,1029.48,1024.06,2817.61
1277.7,1291.15,1047.14,977.59,2817.61
1273.03,1291.38,997.68,966.43,2817.61
1267.41,1289.95,1010.83,901.05,2817.61
1256.05,1282.2,947.64,898.85,2817.61
1225.12,1285.88,967.93,935.93,2817.61
1190.06,1284.26,928.25,978.4,2817.61
1151.98,1279.36,991.31,960.08,2817.61
1110.07,1270.91,997.12,899.1,2817.61
1060.45,1216.21,863.49,865.77,2817.61
1009.92,1159.15,824,849.47,2817.61
954.78,1095.74,810.87,794.4,2817.61
894.49,1029.86,743.49,727.96,2817.61
835.24,975.26,703.13,681.14,2817.61
775.3,919.4,621.33,592.03,2817.61
711.97,856.31,573.09,544.92,2817.61
649.61,792.82,514.9,485.12,2817.61
596.73,721.94,457.87,449.33,2817.61
536.97,645.64,402.87,387.48,2817.61
474.8,570.56,326.2,359.9,2817.61
415.75,490.94,258.76,343.76,2817.61
360.2,416.21,279.58,299.67,2817.61
309.1,345.49,231.73,274.8,2817.61
257.98,284.42,225.14,218.44,2817.61
206.76,216.98,178.15,178.81,2817.61
163.64,157.59,134.62,140.72,2817.61
124.43,109.62,98.67,105.87,2817.61
88.8,77.18,75.84,75.88,2817.61
58.22,51.31,52.29,43.03,2817.61
32.17,29.11,30.73,18.32,2817.61
7.12,6.35,2.7,2.79,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
18.29,18.17,18.67,0.93,2817.61
39.86,39.83,25.38,9.68,2817.61
63.11,63.41,37.12,28.17,2817.61
90.27,91.5,61.77,54.69,2817.61
127.95,130.62,96.65,86.25,2817.61
179,183.74,132.36,124.09,2817.61
237.88,243.08,182.73,162.78,2817.61
294.9,303.62,226.04,213.58,2817.61
355.68,356.78,258.56,257.45,2817.61
422.19,415.14,299.74,305.17,2817.61
483.64,467.02,342.97,351.5,2817.61
537.32,507.51,400.72,401.47,2817.61
593.14,561.37,459.89,453.12,2817.61
645.45,614.87,517.87,516.04,2817.61
693.94,664.82,577.57,563.03,2817.61
740.79,715.82,632.91,597.88,2817.61
791.51,765.69,653.36,634.41,2817.61
841.99,815.21,708.48,715.92,2817.61
887.65,862,745.73,832.94,2817.61
927.89,906,871.13,922.4,2817.61
986.32,941.73,908.62,1012.45,2817.61
1039.85,973.96,1044.12,1118.13,2817.61
1090.86,1002.11,1068.83,1209.85,2817.61
1138.66,1026.71,1228.8,1278.21,2817.61
1136.14,1036.67,1228.72,1319.54,2817.61
1128.58,1040.89,1302.83,1303.94,2817.61
1119.63,1041.26,1290.17,1188.21,2817.61
1105.6,1037.62,1289.42,1158.02,2817.61
1097.33,1059.45,1185.17,1169.96,2817.61
1083.89,1077.12,1196.59,1189.16,2817.61
1066.09,1088.92,1224.83,1181.01,2817.61
1043.52,1093.81,1222.95,1205.21,2817.61
1024.82,1097.95,1212.96,1142.47,2817.61
1003.04,1096.39,1153.29,1103.63,2817.61
975.73,1090.72,1144.76,1082.05,2817.61
944.01,1081.39,1059.22,1061.91,2817.61
929.07,1065.53,1044.44,1033.02,2817.61
907.28,1044.78,1034.59,1036.72,2817.61
881.91,1020.03,1010.32,1010.72,2817.61
852.51,991.67,975.57,962.04,2817.61
826.83,962.29,953.58,921.74,2817.61
796.45,927.58,919.33,925.89,2817.61
759.73,888.02,890.47,881.73,2817.61
717.46,843.88,846.23,816.58,2817.61
674.15,790.97,757.14,700.02,2817.61
626.87,733.4,701.23,642.76,2817.61
573.27,670.16,595.03,571.69,2817.61
514.95,601.06,529.66,516.04,2817.61
442.82,516.08,440,436.1,2817.61
370.92,421.78,368.59,369.58,2817.61
306.53,335.98,292.2,330.56,2817.61
235.35,252.52,252.39,264.57,2817.61
172.87,179.52,179.53,207.12,2817.61
119.61,118.24,143.1,140.68,2817.61
82.93,80.43,91.9,95.14,2817.61
54.47,53.05,61.37,58.38,2817.61
29.51,28.96,28.57,26.11,2817.61
4.25,4.2,4.07,3.47,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
16.72,15.73,15.47,4.16,2817.61
38.71,36.2,25.69,24.08,2817.61
62.26,58.1,45.72,57.73,2817.61
89.34,83.13,80.02,99.5,2817.61
131.1,120.07,131.71,143.87,2817.61
200.35,186.37,201.82,203.17,2817.61
287.41,273.26,282.05,277.1,2817.61
385.61,374.29,372.25,364.6,2817.61
498.28,503.75,486.95,457.76,2817.61
603.8,611.38,577.37,554.3,2817.61
686.49,701.47,630.91,656.69,2817.61
758.3,782.37,724.2,763.05,2817.61
823.62,857.96,851.95,831.75,2817.61
884.36,929.63,923.9,889.26,2817.61
943.08,996.92,982.89,970.89,2817.61
999.45,1059.03,1031.37,1007.56,2817.61
1034.96,1135.26,1108.96,1061.84,2817.61
1066.03,1203.52,1133.48,1121.19,2817.61
1095.74,1265.78,1199.2,1183.07,2817.61
1118.8,1324.42,1263.12,1204.92,2817.61
1164.76,1357,1298.75,1227.89,2817.61
1209.28,1385.18,1292.56,1228.53,2817.61
1253.75,1409.51,1255.18,1249.65,2817.61
1296.58,1430.46,1283.8,1242.13,2817.61
1317.81,1442.89,1247.82,1264.36,2817.61
1335.86,1450.57,1265.24,1259.93,2817.61
1351.39,1456.44,1285.09,1290.72,2817.61
1365.16,1458.63,1295.85,1341.88,2817.61
1359.27,1447.11,1324.49,1357.63,2817.61
1350.75,1434.33,1317.83,1308.74,2817.61
1339.99,1420.53,1350.73,1234.4,2817.61
1325.39,1401.34,1225.5,1189.26,2817.61
1298.15,1383.46,1216.41,1195.87,2817.61
1267.31,1360.17,1202.22,1185.31,2817.61
1233.48,1334.27,1184.24,1172.55,2817.61
1194.68,1302.45,1167.54,1104.32,2817.61
1161.41,1258.34,1074.12,1106.76,2817.61
1124.5,1211.47,1036.4,1111.79,2817.61
1087.58,1164.44,1081.62,1060.27,2817.61
1045.94,1116.39,1037.68,1055.87,2817.61
1011.77,1072.64,1035.71,978.18,2817.61
972.3,1023.24,988.14,904.46,2817.61
924.6,969.2,861.55,853.63,2817.61
873.86,912.38,810.07,808.28,2817.61
815.68,843.32,765.41,769.05,2817.61
753.67,772.94,703.93,694.61,2817.61
685.83,702.51,636.91,628.97,2817.61
613.82,627.07,569.79,572.7,2817.61
528.95,526.97,472.56,489.46,2817.61
422.71,420.78,405.1,409.87,2817.61
331.52,331.71,323.82,341.39,2817.61
239.22,243.57,266.98,267.46,2817.61
164.81,170.71,184.69,195.88,2817.61
108.13,112.53,133.87,139.09,2817.61
75.01,77.42,87.3,88.28,2817.61
48.78,50.34,54.29,43.28,2817.61
25.24,26.01,23.8,16.91,2817.61
2.28,2.27,2.03,3.02,2817.61
0,0,0.47,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
15.59,14.85,16.34,2.38,2817.61
39.91,38.18,27.28,12.42,2817.61
66.22,62.96,39.41,32.01,2817.61
97.78,92.39,64.88,61.38,2817.61
140.6,134.09,105.62,98.49,2817.61
191.51,188.45,149.98,150.29,2817.61
247.66,255.46,214.07,203.69,2817.61
306.25,327.46,279.93,250.61,2817.61
366.1,398.63,339.67,291.44,2817.61
424.84,469.46,367.06,335.42,2817.61
484.87,537.77,407.44,375.43,2817.61
541.63,601.44,480.31,410.94,2817.61
605.83,667.1,483.33,459.7,2817.61
668.41,728.15,553.49,503.85,2817.61
727.02,781.76,574.34,535.3,2817.61
783.14,834.94,601.03,560.27,2817.61
829.12,856.37,634.12,574.28,2817.61
871.21,870.6,604.16,582.22,2817.61
911.08,879.4,626.25,642.13,2817.61
949.13,883.47,650.08,697.88,2817.61
969.86,900.07,678.3,750.36,2817.61
985.47,911.42,745.01,812.96,2817.61
996.69,919.83,826.79,833.91,2817.61
1001.33,922.91,834.52,858.99,2817.61
992.44,915.18,852.9,891.82,2817.61
979.15,902.87,843.7,910.01,2817.61
960.98,886.36,890.88,854.03,2817.61
935.15,862.64,866.96,781.12,2817.61
916.26,854.64,772.03,825.65,2817.61
891.61,843.47,764.99,802.49,2817.61
864.1,828.06,793.53,779.16,2817.61
832.9,810.29,777.21,775.9,2817.61
812.32,801.99,770.54,729.04,2817.61
786.77,790.2,714.24,667.3,2817.61
757.26,776.44,704.24,683.14,2817.61
726.59,760.21,669.61,710.58,2817.61
695.23,726.74,640.65,687.34,2817.61
662.28,689.62,641.64,639.03,2817.61
627.32,652.1,603.79,614.19,2817.61
590.56,614.57,568.67,577.24,2817.61
558.47,578.83,544.68,554.76,2817.61
524.34,542.68,510.24,548.03,2817.61
489.7,503.51,508.01,524.63,2817.61
453.02,465.13,469.41,499.8,2817.61
419.42,427.4,478.65,465.06,2817.61
383.86,387.9,436.61,439.82,2817.61
346.29,344.71,381.08,376.74,2817.61
308.84,300.68,334.84,319.8,2817.61
271.42,263.68,296.12,239.81,2817.61
235.91,230.05,215.84,192.29,2817.61
199.48,194.86,187.08,148.87,2817.61
161.93,158.34,128.03,108.47,2817.61
126.76,123.77,104.88,71.49,2817.61
93.26,91.16,58.73,46,2817.61
64.61,62.98,48.41,29.17,2817.61
40.79,39.52,32.18,17.84,2817.61
19.46,18.91,12.31,7.59,2817.61
0.93,0.9,0.95,0.7,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
11.14,10.79,11.24,4.04,2817.61
32.99,31.66,26.39,24.04,2817.61
54.54,52.36,44.61,61.74,2817.61
79.61,76.3,83.17,117.61,2817.61
125.93,120.32,152.03,189.05,2817.61
207.36,201.19,259.2,269.03,2817.61
315.96,311,365.93,373.68,2817.61
451.04,450.43,495.73,476.22,2817.61
609.07,619.65,654.98,579.86,2817.61
739.3,747.77,691.92,700.14,2817.61
840.64,849.98,790.34,827.96,2817.61
937.59,951.01,893.34,946.58,2817.61
1023.54,1038.54,1030.71,1060.09,2817.61
1104.28,1120.47,1113.03,1150.24,2817.61
1175.16,1192.86,1222.07,1257.76,2817.61
1237.27,1253.22,1280.97,1329.45,2817.61
1271.11,1296.98,1357.59,1360.85,2817.61
1296.74,1332.57,1389.03,1349.75,2817.61
1314.51,1361.49,1415.12,1348.86,2817.61
1326.95,1386.49,1374.99,1388.79,2817.61
1349.5,1416.81,1405.84,1390.51,2817.61
1366.89,1443.2,1433.03,1343.12,2817.61
1380.61,1465.8,1456.09,1343.9,2817.61
1391.71,1484.15,1404.7,1351.01,2817.61
1409.85,1486.46,1410.98,1298.75,2817.61
1424.29,1483.28,1382.2,1314.7,2817.61
1435.49,1475.47,1335.7,1276.93,2817.61
1443.94,1463.79,1330.99,1174.54,2817.61
1437.83,1451.25,1189.32,1132.52,2817.61
1428.44,1436.32,1187.43,1098.9,2817.61
1418.1,1418.35,1085.11,1107.76,2817.61
1405.44,1396.14,1079.47,1080.32,2817.61
1379.22,1381.71,1079.41,1024.06,2817.61
1349.94,1364.82,1033.53,1045.48,2817.61
1319.93,1344.49,1029.71,1005.78,2817.61
1286.83,1319.29,992.04,992.91,2817.61
1249.99,1281.25,970.26,984.91,2817.61
1210.42,1240.45,972.6,959.21,2817.61
1168.1,1195.04,940.49,960.34,2817.61
1122.69,1146.34,893.2,923.12,2817.61
1068.07,1087.16,893.91,872.99,2817.61
1011.59,1024.85,841.22,832.13,2817.61
953.11,960.48,775.66,753.57,2817.61
891.88,891.83,716.2,691.46,2817.61
822.58,821.34,635.54,647.92,2817.61
751.17,753.9,577.34,590.78,2817.61
678.17,680.9,524.44,535.39,2817.61
591.46,591.68,443,477.13,2817.61
493.65,492.92,398.21,388.11,2817.61
398.98,398.18,318.65,301.62,2817.61
316.28,315.82,247.67,234.91,2817.61
229.78,232.32,186.61,174.91,2817.61
158.92,160.47,122.23,127.96,2817.61
101.59,101.87,85.5,88.97,2817.61
69.57,68.69,60.76,50.46,2817.61
43.74,43.32,35.17,22.44,2817.61
19.62,19.45,19.63,5.21,2817.61
0.09,0.09,0,0.02,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
8.56,10.17,9.22,1.42,2817.61
29.86,36.2,26.64,13.49,2817.61
51.43,62.88,38.62,41.63,2817.61
74.97,93.62,69.02,76.66,2817.61
109.29,136.39,120.98,113.4,2817.61
161.49,189.14,177.93,157.09,2817.61
227.3,249.43,230.49,190.02,2817.61
299.98,315.73,277.51,230.33,2817.61
377.16,385.69,324.2,257.24,2817.61
456.49,455.55,407.19,291.85,2817.61
522.48,527.35,387.91,305.47,2817.61
582.91,593.37,383.59,328.5,2817.61
652.16,667.03,467.69,365.72,2817.61
721.71,737.65,458.4,417.06,2817.61
787.98,807.08,541.71,471.04,2817.61
852.08,873.83,561.32,508.5,2817.61
921.17,926.24,584.02,554.51,2817.61
988.37,972.13,647.01,619.75,2817.61
1052.59,1018.87,684.52,664.42,2817.61
1115.3,1063.88,746.23,733.57,2817.61
1180.22,1121.57,801.51,809.5,2817.61
1242.17,1174.21,870.11,875.71,2817.61
1298.75,1223.69,930.93,948.7,2817.61
1353.21,1271.31,993.15,1026.68,2817.61
1377.28,1303.01,1052.56,1099.65,2817.61
1398.17,1332.07,1144.96,1137.88,2817.61
1416.08,1358.49,1180.71,1204.53,2817.61
1429.6,1382.66,1246.1,1212.09,2817.61
1434.31,1394.61,1264.86,1184.23,2817.61
1433.88,1405.09,1213.66,1238.23,2817.61
1431.29,1412.47,1230.56,1263.2,2817.61
1425.91,1416.4,1304.51,1291.56,2817.61
1424.2,1418.89,1312.54,1372.42,2817.61
1417.22,1416.4,1327.56,1373.25,2817.61
1406.2,1407.79,1357.45,1386.84,2817.61
1391.16,1394.61,1346.76,1416.93,2817.61
1347.81,1356.88,1427.59,1374.33,2817.61
1301.97,1320.02,1387.21,1349.75,2817.61
1252.05,1282.44,1351.47,1304.09,2817.61
1195.67,1240.42,1273.06,1262.81,2817.61
1125.12,1191.11,1222.11,1186.72,2817.61
1051.05,1133.87,1130.96,1127.25,2817.61
977.48,1065.46,1062.66,1076.86,2817.61
902.83,996.17,1006.89,1000.96,2817.61
834.45,920.27,930.46,918.64,2817.61
762.34,843.62,852.81,841.13,2817.61
683.2,764.68,773.41,738.32,2817.61
594.28,680.36,653.92,627.38,2817.61
496.16,572.05,550.08,550.32,2817.61
397.22,444.23,423.99,454.04,2817.61
311.54,335.91,320.5,350.51,2817.61
222.86,233.36,237.45,269.23,2817.61
152.86,152.67,174.15,185.96,2817.61
96.97,91.25,99.59,124.04,2817.61
66.05,61.87,80.08,71.91,2817.61
40.49,38.18,37.76,34.94,2817.61
15.89,15.26,14.25,10.88,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
6.14,6.14,6.14,2.88,2817.61
26.16,25.8,22.83,22.56,2817.61
45.21,44.99,41.12,65.99,2817.61
67.31,66.42,84.89,127.91,2817.61
119.26,118.3,170.88,207.54,2817.61
206.8,205.38,291.46,296.65,2817.61
327.17,325.46,404.05,398.66,2817.61
479.42,475.65,538.74,495.95,2817.61
660.54,656.46,715.66,621.42,2817.61
797.36,794.39,754.84,744.92,2817.61
911.98,912.62,856.8,862.2,2817.61
1025.01,1026.73,974.6,991.01,2817.61
1131.53,1136.99,1110.44,1110.65,2817.61
1230.48,1237.57,1212.34,1223.82,2817.61
1311.3,1320.55,1301.08,1334.29,2817.61
1382.78,1394.83,1397.27,1449.98,2817.61
1442.55,1456.27,1458.6,1550.62,2817.61
1499.79,1514.98,1603.56,1638.09,2817.61
1554.45,1571.63,1655.8,1704.21,2817.61
1605.36,1624.83,1733,1731.17,2817.61
1623.87,1648.93,1751.72,1741.89,2817.61
1633.31,1665.32,1759.62,1729.96,2817.61
1633.04,1674.12,1723.31,1661.59,2817.61
1628.8,1675.99,1722.74,1600.31,2817.61
1643.22,1683.61,1605.87,1513.63,2817.61
1652.7,1683.01,1609.14,1431.47,2817.61
1656.59,1676.57,1442.68,1395.77,2817.61
1653.66,1664.9,1442.63,1331.82,2817.61
1624.13,1635.89,1339.94,1284.24,2817.61
1590.51,1602.93,1321.72,1292.46,2817.61
1553.92,1569.47,1258.62,1265.4,2817.61
1511.09,1532.76,1253.82,1208.06,2817.61
1475.71,1489.91,1224.86,1136.31,2817.61
1434.04,1442.44,1137.91,1015.82,2817.61
1389.15,1392.13,1102.77,916.38,2817.61
1339.79,1341.02,884.97,899.14,2817.61
1286.5,1291.36,857.98,848.49,2817.61
1231.94,1239.13,838.78,823.55,2817.61
1177.44,1183.7,793.98,804.86,2817.61
1114.85,1122.23,751.89,788.31,2817.61
1063.83,1062.52,752.89,758.03,2817.61
1007.46,1001.74,707.5,740.6,2817.61
947.94,941.7,716.65,684.2,2817.61
885.69,877.52,663.66,609.14,2817.61
818.15,812,562.91,547.42,2817.61
748.28,738.29,501.57,519,2817.61
670.18,654.26,415.75,482.94,2817.61
579.69,567.44,415.89,431.85,2817.61
490.05,483.75,357.8,371.18,2817.61
395.57,393.35,309.59,308.66,2817.61
307.71,308.86,254.67,249.37,2817.61
219.98,230.92,196.24,189.42,2817.61
149.13,163.12,142.78,138.91,2817.61
92.22,102.73,94.29,96.78,2817.61
61.17,67.01,64.3,55.68,2817.61
36.4,39.31,35.84,28.07,2817.61
11.94,12.88,12.78,7.77,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
4.35,4.21,4.31,0.85,2817.61
24.97,24.2,21.1,13.19,2817.61
44.36,43.25,31.85,48.63,2817.61
66.8,64.55,67.63,105.82,2817.61
120.68,118.85,153.53,182.88,2817.61
207.46,207.03,264.19,271.33,2817.61
326.49,328.77,381.68,372.32,2817.61
476.68,483.22,519.14,483.06,2817.61
655.8,667.34,700.9,601.92,2817.61
792.94,806.49,738.95,733.97,2817.61
904.23,922.19,829.28,867.38,2817.61
1016.18,1040.75,953.84,1001.23,2817.61
1116.15,1149,1100.79,1132.31,2817.61
1210.4,1249.84,1204.04,1254.63,2817.61
1285.28,1326.91,1322.03,1371.69,2817.61
1352.24,1398.96,1439.27,1474.67,2817.61
1410.04,1462.76,1501.05,1573.95,2817.61
1467.54,1524.25,1631.37,1668.49,2817.61
1520.35,1581.17,1682.94,1725.73,2817.61
1564.83,1635.93,1777.1,1762.95,2817.61
1583.97,1658.86,1793,1775.66,2817.61
1595.14,1674.71,1805.63,1731.04,2817.61
1598.8,1683.9,1724.63,1628.95,2817.61
1596.55,1686.65,1725.35,1516.86,2817.61
1596.1,1685.23,1521.83,1456.29,2817.61
1587.17,1675.89,1520.61,1464.79,2817.61
1572.91,1662.11,1449.39,1422.05,2817.61
1552.69,1643.09,1440.92,1404.36,2817.61
1532.82,1619.14,1404.25,1306.26,2817.61
1506.87,1589.1,1384.91,1316.98,2817.61
1476.39,1556.41,1307,1283.91,2817.61
1442.37,1521.52,1284.55,1285.78,2817.61
1414.85,1488.57,1262.98,1207.35,2817.61
1381.8,1453.84,1202.77,1138.27,2817.61
1344.03,1413.87,1175.33,1082.24,2817.61
1303.39,1369.83,1069.02,1056.04,2817.61
1251.61,1336.4,1050.54,1022.6,2817.61
1196.54,1296.86,1011.33,1017.66,2817.61
1138.74,1252.78,981.44,972.11,2817.61
1080.49,1204.38,956.89,951.95,2817.61
1022.92,1149.93,921.13,928.59,2817.61
963.9,1093.84,876.41,833.72,2817.61
902.7,1034.1,810.02,734.13,2817.61
837.96,970.29,757.34,636.13,2817.61
768.99,896.74,602.5,594.65,2817.61
698.59,821.27,541.67,553.62,2817.61
617.4,742.33,495.98,509.98,2817.61
525.96,652,417.99,453.67,2817.61
441.56,539.56,356.09,388.39,2817.61
364.41,422.29,302.68,330,2817.61
289.69,321.48,240.99,270.58,2817.61
215.15,225.04,196.67,213.9,2817.61
151.04,148.06,130.9,147.88,2817.61
94.65,87.77,88.49,96.1,2817.61
61.66,57.92,57.74,53.09,2817.61
35.41,33.53,32.77,21.5,2817.61
8.86,8.29,8.18,4.07,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
3.05,2.88,3.09,0.99,2817.61
25.54,24.42,23.99,8.02,2817.61
47.94,46.19,30.88,27.64,2817.61
73.37,69.66,51.73,62.53,2817.61
118.37,110.24,102.22,112.92,2817.61
177.65,165.58,162.63,178.21,2817.61
252.33,236.18,243.14,246.43,2817.61
335.44,312.02,318.15,304.99,2817.61
433.62,402.18,386.42,368.05,2817.61
514.96,475.67,436.89,444.24,2817.61
582.99,540.14,497.77,512.75,2817.61
